[rosmaster.main][INFO] 2020-03-02 17:47:52,989: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-03-02 17:47:52,990: Starting ROS Master Node
[rosmaster.master][INFO] 2020-03-02 17:47:54,394: publisherUpdate[/clock] -> http://169.254.1.3:36985/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:54,395: publisherUpdate[/clock] -> http://169.254.1.3:37691/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,395: publisherUpdate[/clock] -> http://169.254.1.3:34645/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:54,396: publisherUpdate[/clock] -> http://169.254.1.3:34621/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,396: publisherUpdate[/clock] -> http://169.254.1.3:36985/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,396: publisherUpdate[/clock] -> http://169.254.1.3:33331/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:54,396: publisherUpdate[/clock] -> http://169.254.1.3:37501/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:54,397: publisherUpdate[/clock] -> http://169.254.1.3:34645/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,397: publisherUpdate[/clock] -> http://169.254.1.3:33331/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,397: publisherUpdate[/clock] -> http://169.254.1.3:34039/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:54,398: publisherUpdate[/clock] -> http://169.254.1.3:37501/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,399: publisherUpdate[/clock] -> http://169.254.1.3:34039/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:54,501: +PUB [/rosout] /urdf_spawner http://169.254.1.3:41013/
[rosmaster.master][INFO] 2020-03-02 17:47:54,504: +SUB [/clock] /urdf_spawner http://169.254.1.3:41013/
[rosmaster.master][INFO] 2020-03-02 17:47:54,505: +SERVICE [/urdf_spawner/get_loggers] /urdf_spawner http://169.254.1.3:41013/
[rosmaster.master][INFO] 2020-03-02 17:47:54,506: +SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner http://169.254.1.3:41013/
[rosmaster.master][INFO] 2020-03-02 17:47:54,598: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:41013/']
[rosmaster.master][INFO] 2020-03-02 17:47:54,599: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:41013/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:55,452: +PUB [/robot_bumper] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,808: +SERVICE [/camera/set_camera_info] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,810: +SERVICE [/camera/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,810: +PUB [/camera/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,811: +PUB [/camera/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,811: +PARAM [/camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:55,812: +PARAM [/camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:55,816: +SERVICE [/depthcamera/set_camera_info] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,817: +SERVICE [/depthcamera/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,818: +PUB [/depthcamera/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,818: +PUB [/depthcamera/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,819: +PUB [/camera/image_raw] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,819: +PARAM [/depthcamera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:55,820: +PARAM [/depthcamera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:55,820: +PUB [/camera/camera_info] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,821: +PUB [/depthcamera/depth/image_raw] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,821: +PUB [/depthcamera/depth/camera_info] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,821: +PUB [/depthcamera/depth/points] /gazebo http://169.254.1.3:33331/
[rosmaster.master][ERROR] 2020-03-02 17:47:55,912: Traceback (most recent call last):
  File "/home/robomaker/workspace/applications/simulation-application/dependencies/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/home/robomaker/workspace/applications/simulation-application/dependencies/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/home/robomaker/workspace/applications/simulation-application/dependencies/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2020-03-02 17:47:55,913: +PUB [/scan] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:55,948: -SUB [/clock] /urdf_spawner http://169.254.1.3:41013/
[rosmaster.master][INFO] 2020-03-02 17:47:55,948: -PUB [/rosout] /urdf_spawner http://169.254.1.3:41013/
[rosmaster.master][INFO] 2020-03-02 17:47:55,948: -SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner rosrpc://169.254.1.3:41679
[rosmaster.master][INFO] 2020-03-02 17:47:55,948: -SERVICE [/urdf_spawner/get_loggers] /urdf_spawner rosrpc://169.254.1.3:41679
[rosmaster.master][INFO] 2020-03-02 17:47:56,000: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/']
[rosmaster.master][INFO] 2020-03-02 17:47:56,001: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:56,765: +SERVICE [/rover_ns/controller_manager/list_controllers] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,765: +SERVICE [/rover_ns/controller_manager/list_controller_types] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,766: +SERVICE [/rover_ns/controller_manager/load_controller] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,766: +SERVICE [/rover_ns/controller_manager/unload_controller] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,766: +SERVICE [/rover_ns/controller_manager/switch_controller] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,766: +SERVICE [/rover_ns/controller_manager/reload_controller_libraries] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,773: +PUB [/odom] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,779: +PUB [/imu] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,780: +PUB [/imu/wheel_lb] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,781: +PUB [/imu/wheel_rb] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,782: +PUB [/imu/wheel_lf] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,782: +SERVICE [/imu_service] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,783: +PUB [/imu/wheel_lm] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,783: +PUB [/imu/wheel_rf] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,784: +PUB [/imu/wheel_rm] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,801: publisherUpdate[/odom] -> http://169.254.1.3:34621/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:56,802: publisherUpdate[/odom] -> http://169.254.1.3:34621/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:56,807: +SERVICE [/gazebo/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,808: +PUB [/gazebo/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,808: +PUB [/gazebo/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:56,811: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,811: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,812: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,812: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,812: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,812: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,813: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,813: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,814: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,814: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,814: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,814: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,815: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,815: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,815: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,816: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,817: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,817: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,817: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,817: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,818: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,818: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,818: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,819: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,819: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,819: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,819: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,820: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,820: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:56,820: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,079: +SERVICE [/rover_ns/body_rocker_left_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,079: +PUB [/rover_ns/body_rocker_left_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,080: +PUB [/rover_ns/body_rocker_left_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,081: +PARAM [/rover_ns/body_rocker_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,082: +PARAM [/rover_ns/body_rocker_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,082: +PARAM [/rover_ns/body_rocker_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,082: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,083: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,083: +PARAM [/rover_ns/body_rocker_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,083: +PARAM [/rover_ns/body_rocker_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,084: +PARAM [/rover_ns/body_rocker_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,084: +PARAM [/rover_ns/body_rocker_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,084: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,085: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,085: +PARAM [/rover_ns/body_rocker_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,085: +PARAM [/rover_ns/body_rocker_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,086: +PARAM [/rover_ns/body_rocker_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,086: +PARAM [/rover_ns/body_rocker_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,086: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,086: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,087: +PARAM [/rover_ns/body_rocker_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,087: +PARAM [/rover_ns/body_rocker_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,087: +PARAM [/rover_ns/body_rocker_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,088: +PARAM [/rover_ns/body_rocker_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,088: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,088: +PARAM [/rover_ns/body_rocker_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,089: +PARAM [/rover_ns/body_rocker_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,089: +PUB [/rover_ns/body_rocker_left_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,091: +SUB [/rover_ns/body_rocker_left_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,099: +SERVICE [/rover_ns/body_rocker_right_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,099: +PUB [/rover_ns/body_rocker_right_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,100: +PUB [/rover_ns/body_rocker_right_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,101: +PARAM [/rover_ns/body_rocker_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,101: +PARAM [/rover_ns/body_rocker_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,102: +PARAM [/rover_ns/body_rocker_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,102: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,102: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,103: +PARAM [/rover_ns/body_rocker_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,103: +PARAM [/rover_ns/body_rocker_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,103: +PARAM [/rover_ns/body_rocker_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,104: +PARAM [/rover_ns/body_rocker_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,104: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,104: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,104: +PARAM [/rover_ns/body_rocker_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,105: +PARAM [/rover_ns/body_rocker_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,105: +PARAM [/rover_ns/body_rocker_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,105: +PARAM [/rover_ns/body_rocker_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,105: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,106: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,106: +PARAM [/rover_ns/body_rocker_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,106: +PARAM [/rover_ns/body_rocker_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,107: +PARAM [/rover_ns/body_rocker_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,107: +PARAM [/rover_ns/body_rocker_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,107: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,108: +PARAM [/rover_ns/body_rocker_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,108: +PARAM [/rover_ns/body_rocker_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,108: +PUB [/rover_ns/body_rocker_right_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,109: +SUB [/rover_ns/body_rocker_right_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,125: +SERVICE [/rover_ns/corner_lf_wheel_lf_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,125: +PUB [/rover_ns/corner_lf_wheel_lf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,126: +PUB [/rover_ns/corner_lf_wheel_lf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,127: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,127: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,128: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,128: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,128: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,128: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,129: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,129: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,129: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,130: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,130: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,130: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,130: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,131: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,131: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,131: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,131: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,132: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,132: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,132: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,133: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,133: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,133: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,133: +PARAM [/rover_ns/corner_lf_wheel_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,134: +PUB [/rover_ns/corner_lf_wheel_lf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,135: +SUB [/rover_ns/corner_lf_wheel_lf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,150: +SERVICE [/rover_ns/bogie_left_wheel_lm_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,151: +PUB [/rover_ns/bogie_left_wheel_lm_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,151: +PUB [/rover_ns/bogie_left_wheel_lm_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,153: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,153: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,153: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,153: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,154: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,154: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,154: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,155: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i] by /gazebo
